LipidGroup,BH1,BH2,BH3,BH4,BN2,BN3,BN5,BN6,CH1,CH2,CH3,CH5,CN1,CN2,CN3,CN5
TG(51:2)+NH4,18132213.27,24413704.1,7638457.357,9339805.891,17417535.37,14091300.14,9825405.541,3087161.514,3247727.992,8385092.782,4825886.913,2603281.88,24173406.82,35279934.46,30636179.89,21119799.23
TG(51:3)+NH4,5547280.76,14008815.18,7493924.002,11177650.56,11219863.58,9661961.225,6179369.852,2507598.111,0,0,0,1714640.111,9964958.186,13957544.46,10060414.34,5149010.509
TG(52:0)+NH4,43919225.38,33642433.42,24599608.8,16595369.27,29103982.91,32574326.32,39343863.88,30444852.07,23569929.88,23060676.31,31408828.73,29328163.3,29530683.25,38601792.16,28936799.4,29809868.05
TG(52:1)+NH4,96830859.28,183605742,84409773.06,67119681.89,123679171,95828358.1,55250117,62017892.53,51504792.91,50439595.35,47249281.03,38324614.43,134306886.2,181138866.7,177727380.4,109345580.2
TG(52:2)+NH4,448052755.4,836166941.5,403760998.2,372861822.6,512812667.2,448724401.4,288584371.1,281851766.8,220011390.5,215351869.7,205601099.8,182853209,590978456,872958783.5,761148226,570954939.5
TG(52:2+4O)+H,6521066.598,12098754.25,3426232.952,6981631.227,9732307.697,6282851.482,5035863.441,4468451.819,1383707.626,2503167.324,0,0,12805684,14201673.2,14127373.57,11778504.08
TG(52:2e)+NH4,946928.2368,4632104.866,2616447.093,2490943.809,5749586.495,9913632.072,1748758.982,4115738.486,2076403.749,1412541.313,5682728.636,1361269.596,8689270.049,17018004.92,15203801.91,5714727.456
TG(52:3)+NH4,452377404.6,759911644.7,344259515.5,432407780.1,551341206.4,518849311.7,324997142.5,329096419.7,229774153.5,155253169.4,203239853.6,144325884.5,527443657.8,766768587.8,667808050.5,534305655.9
TG(52:3+4O)+H,4136365.354,16259328.75,8236363.007,12455398.13,7319339.161,12355335.63,2210261.23,4956965.905,3476625.858,5679039.862,1552180.46,1000555.604,5996038.36,16100944.92,14586205.97,8676608.08
TG(52:4)+NH4,226648444.7,408519372,214066570.8,212702342.4,338850605.5,332761116.7,193589806.3,185960463.4,103867961.5,82838892.02,85808711.21,51552203.23,231781798,443219363,371754893,289451206.8
TG(52:4+7O)+H,10048201.25,14875636.51,19076183.67,18073842.27,27407078.22,25315289.57,23846658.68,26975036.45,4895722.826,6003202.125,5540541.08,4648909.498,14291713.7,8234829.368,19749766.85,21274235.48
TG(52:5)+NH4,87369389,169586464.7,88642822.55,91656833.54,170120205.6,160085294.4,87441039.11,90169993.53,32322022.78,15731150.23,27349274.8,23337922.59,86427561.92,152874958.8,143884292.3,85829476.38
TG(52:6)+NH4,13379472.8,57482222.31,41874786.61,42282843.39,82176615.41,71672554.85,38644530.02,40389955.9,8277590.613,0,6578740.151,6005421.509,28626825.05,43022320.26,41811818.6,34263448.26
TG(52:6+7O)+H,7759603.784,9837882.469,10373803.62,16458718.41,16150760.1,22379099.73,22743720.94,17824645.7,1039473.806,2550240.779,2894627.917,3207976.263,4262892.613,13.081,5056341.338,10111864.54
TG(52:7)+NH4,26935587.22,51814372.74,26490902.56,27185173.17,61999763.43,65936683.4,31338222.24,26853174.51,1587268.441,2936878.427,2952934.638,1623119.672,15983734.07,33526276.55,31596792.61,14674392.34
TG(52:7+4O)+H,1671333.352,4885441.794,3859315.949,1251366.387,7258620.416,5363132.406,6334358.777,3698015.079,0,0,977369.189,0,1241796.587,2979931.23,5425586.099,2678181.055
TG(52:8)+NH4,8540111.204,19076269.66,15564564.03,11715000.07,25588307.39,29102062.1,10565478.91,13116093.12,0,0,0,0,7439090.28,12249279.59,14297883.9,6138150.553
TG(53:3)+NH4,6321561.108,11734784.92,1313249.682,4461179.789,3494421.006,5491663.937,0,0,0,0,0,2539059.271,4398936.728,20369941.07,11747903.18,4624241.822
TG(53:3+3O)+H,23911329.09,10635563.12,27394624.26,26098126.03,45987463.1,6654452.43,30661142.32,13011272.05,5861105.603,3258141.965,8246477.747,1081656.163,15516573.47,2760265.344,31158302.92,3038228.996
TG(53:6+4O)+NH4,3976744.191,15965379.26,14143068.14,5884200.918,11665509.73,17294003.73,10221805.46,6627414.852,0,0,1871907.076,1474982.086,0,8159258.454,7466443.999,9224230.694
TG(54:2)+NH4,51442479.69,109522749.2,47742493.55,47047131.12,62401475.56,54066001.54,27892243.94,30628773.65,18985865.13,25731322.55,20205966.7,20308274.1,65323017.45,95705124.86,92212405.05,62319239
TG(54:3)+NH4,144703079.3,304297678,120721029.6,140032061,188242117.4,135952297.3,82372477,97118636.47,67162365.09,69744426.21,54805927.53,50137951.91,201628344.8,326239918.8,296590769.1,185309241.2
TG(54:4)+NH4,208038239.4,374575773,191013806.9,231405399.5,247631374.1,268502371.1,167756785.4,134322774.7,84630997.78,70491226.47,89776788.42,72029765.95,206613770.4,366019180.6,284174326.4,250347858.5
TG(54:5)+NH4,97573438.02,158666957,102754721.4,45116115.02,130853081.4,129345382.7,56856525.06,88897139.13,16353801.73,52400117.92,19578672.38,30621749.85,173290042.5,321899090.2,287997821.3,179773353.6
TG(54:5+4O)+H,8724725.677,13707276.31,11638960.2,7925580.949,18981100.64,12778840.04,13872714.99,9779065.156,0,0,4322270.386,5155950.038,7406702.935,6735598.659,10565646.44,12401188.82
TG(54:6)+NH4,30020705.02,71875482.1,28035708.97,50188170.24,88649096.13,76713261.11,41633493.82,37876299.08,1058899.77,2198719.713,5897871.091,9371666.822,4853991.75,64988149.53,75132548.34,33076332.29
TG(54:6+4O)+H,12141081.18,15822222.94,8925896.01,14250829.46,26046397.85,22064836.95,19551931.75,19962839.44,2713601.66,1527113.81,3350714.08,3515474.726,8862122.926,11474429.12,2806457.28,10587035.46
TG(54:7)+NH4,54567010.09,105327041.5,83718950.12,80603426.1,155820586.3,157332503.5,86771930.93,95600370.35,15727752.49,21142867.56,18140744.86,23911084.37,52635826.27,83656755.28,98333272.34,77453709.14
TG(54:8)+NH4,22460724.01,37907099.75,28392784.59,29513482.74,73730478.21,75540926.83,46750511.03,43002734.29,7054258.376,5911687.569,6929833.653,4108592.354,18227621.78,33592961.59,32813466,20115110.42
TG(54:8+7O)+H,11048486.53,16224726,18312322.2,18355264.94,21407837.9,22306939.42,16787601.12,17428026.8,3717209.179,4682523.269,5125491.135,5275625.528,8764010.482,5580191.843,10014738.63,13710359.49
TG(54:9)+NH4,2269394.75,8906548.825,7342353.668,7396101.57,22807614.97,31269017.4,16477456.37,15520482.44,0,0,0,2882375.842,1609053.038,7164481.47,7049398.772,1973246.985
TG(54:9+OO)+(CH3CH2)3NH,4818890.566,8943799.263,8532626.243,8961880.945,14810996.72,13236484.14,11874589.31,13754125.04,0,1696539.84,2591297.43,1890905.852,5060382.146,1915239.278,6005014.011,6754434.686
TG(55:4+3O)+H,72270937.49,100056146.7,113278924.1,103066069.6,184444551.3,190172517.8,173842512.5,190669984.6,24080469.19,34742011.21,33958148.7,25782998.62,75798082.21,43258890.64,94873256.77,72251872.41
TG(55:5+3O)+H,37754807.68,42548700.81,53966010.18,61361818.97,89010766.1,119296669.5,82037263.32,102215653.6,11097683.58,18156587.84,14530512.65,14180265.37,33449823.06,17882836.66,32104280.61,39809362.99
TG(55:9+4O)+NH4,9336655.524,14679134.31,13603344.09,12389432.4,14577392.67,17802122.03,19190104.98,15112006.1,3368833.873,3049283.342,3677527.665,5219661.054,11858895.54,6825920.843,10677773.24,12021665.68
TG(56:10)+NH4,9738783.558,8898542.105,13633182.14,12339154.11,23129878.72,19790639.19,22841426.19,28901072.44,1553410.241,2874707.763,2999333.639,3393986.232,0,4787675.317,10156795,6500954.343
TG(56:2)+NH4,7189939.759,20629266.48,5888534.201,4346991.19,6911268.947,7861880.3,2154364.849,2604673.585,2579544.54,4338948.699,3279513.212,0,13108357.35,22171338.59,15451087.38,11186531.56
TG(56:3)+NH4,21192188.05,35746892.96,11923165.44,15109593.93,20164257.78,12736755.5,7508892.962,9136522.338,3259481.292,3616525.759,2300680.058,1592368.146,15589342.23,29902290.56,24313545.91,16329227.87
TG(56:4)+NH4,35862274.3,85234072.44,26993487.72,31651016.33,48471881.23,55484149.3,14697202.55,11933285.81,11043826.22,3568414.125,2540198.61,7109650.741,41569631.9,56621353.51,75318660.38,39358591.01
TG(56:5)+NH4,4915488.863,13705764.73,2123618.07,7624562.22,8920336.68,2697302.273,7243078.334,7096164.915,4877147.712,0,5985520.361,7370112.318,4129787.04,6755695.215,13993455.52,14282086.12
TG(56:6)+NH4,93686648.09,169972450.3,141093361.6,125347213.5,172767594,185455756.1,130779708.2,139174784.6,45515250.17,31710647.22,45543476.84,44644535.2,114283418.6,172981525.5,133655013.8,135926105.1
TG(56:7)+NH4,79246099.66,140801027.7,105801935.5,119806208,212236926.8,174842491,131518606.1,159743103.6,29583761.65,24377427.32,9812209.784,10995364.82,90289401.44,87279395.95,26817029.32,135682829
TG(56:8)+NH4,35815295.63,6966125.91,59103405.58,1513201.41,111480786.2,97819814.55,66390093.35,65117509.04,6153974.675,16085074.67,6354598.905,6699187.021,27293101.06,33741862.51,45987451.48,45005525.05
TG(56:8+4O)+H,6468208.763,9127229.229,14884028.44,17835505.44,25739641.55,22775333.89,22234897.13,22447061.71,4721134.767,3540426.806,2767255.957,3067408.808,13625204.86,7607574.792,17491883.25,20494539.42
TG(56:9)+NH4,43168516.22,62312179.14,64920263.33,45541736.87,103339851.5,96945621.79,74694995.98,75524512.59,2809424.352,8009374.304,10981885.04,4267325.263,29795903.95,9393019.368,44367572.13,22706468.64
TG(56:9+4O)+H,17584066.87,14647117.63,20932258.11,16730022.56,33975716.03,26294930.28,31844524.04,23407397.79,3991878.408,8638741.105,4716657.193,3094818.888,10265243.77,6121905.124,16118102.67,16066142.34
TG(56:9+7O)+H,17135144.88,20576769.61,20794480.94,28851412.82,24839678.46,28947884.18,25019812.34,28665982.19,5758313.211,9051455.518,10281946.25,8834388.226,27199572.5,9110908.339,30348771.27,25442269.48
TG(57:6+3O)+H,117454987.5,154470908.4,152008967.8,117155782.6,238674824.7,224275309.5,197604217.1,211228847.9,45940026.5,56993121.77,47096693.58,49916032.18,118934555.7,57045132.18,139583567,109180490.5
TG(58:10)+NH4,112135060.7,124866999.2,161716470.3,129752087.7,289825901.2,244066678.9,208548567.8,252183482.9,41041443.38,48714144.37,57595813.01,33434078.02,86119023.58,75007893.28,141592865.5,105778258
TG(58:11)+NH4,69500559.84,73194393.89,106413069.2,88220128.36,130417289.9,189917667.9,129335284.1,160276263.8,17394964.9,31834508.97,22341678.61,23339132.9,49592720.7,31894484.9,50994091.29,67764835.68
TG(58:12)+NH4,16236810.79,20777220.81,32151310.74,17361689.23,30733605.17,38867349.19,36891685.39,33707375.44,1612848.054,4888691.75,1893143.694,1549560.949,8648596.578,4858441.623,16013542.85,16279994.15
TG(58:12+4O)+H,8974589.823,17460337.8,16684252.4,15934151.56,21266234.81,21761706.01,18164161.51,16246959.48,2688223.792,3682828.515,4396735.02,4286993.222,6440363.202,4748121.417,9855073.293,13234778.36
TG(58:2)+NH4,0,4426144.204,0,0,1913620.631,0,0,0,0,0,0,0,2290056.85,9194275.095,2527811.581,1072439.446
TG(58:3)+NH4,0,5883662.014,1101315.454,0,3789276.357,2018591.826,0,0,0,0,0,0,5517044.532,11854361.06,6996512.084,5707285.627
TG(58:7)+NH4,38975789.06,63753235.8,39256707.66,38304301.62,119730217.2,123641966.2,16668200.5,45357271.5,12104766.21,8477504.648,14388825.85,23454578.72,23381702.59,57736360.31,46779692.51,45447728.6
TG(58:8)+NH4,17518022.87,23547931.11,18395591.55,13417171.24,37174849.11,36114025.74,17900644.33,19932614.93,5297850.593,3549778.484,5124491.458,10194008.48,20047350.65,16619047.42,24811103.38,32518595.02
TG(58:9)+NH4,103394281,187446957.1,137008477.7,119244091.5,215081079.1,227639647.6,134833424.6,165509271.9,29330895.34,38815088.9,34078340.89,56511912.21,78663459.58,69707327.83,154504437.5,104253055.1
TG(59:5+3O)+H,4750082.451,10803047.59,8175750.882,4735233.66,21171343.08,15640714.19,14098236.63,15349389.92,0,0,1153471.138,0,3309699.109,2224660.77,6062104.883,5690969.077
TG(59:7+3O)+H,48929484.35,85933594.59,79871567.93,83890441.07,70463571.14,99242692.92,60443362.1,98234368.08,22431159.86,27982940.5,25212763.36,25176758.83,76718928.67,33280124.33,74213585.96,89340027.2
TG(59:8+3O)+H,57295141.58,90561784.5,62938840.82,102298300.4,100076394.7,123728331.6,95486739.69,109191511.6,22113352.07,33027495.1,34308663.16,29544572.12,90848449.34,36247289.1,102698016.9,115442363.1
TG(60:10)+NH4,12904598.91,84680044.71,95496884.79,8499887.484,47159314.34,65856769.94,21255543.95,122754230.5,12025753.96,4190913.997,9348431.884,22220613.7,51403811.03,22804847.57,10315108.67,79389524.83
TG(60:11)+NH4,142935798,146869994,131089548,91894469.4,206028562.4,185974842,151774401.5,186216569.9,34173908.23,48921165.24,46862398.97,50946712.67,87526787.72,54477461.67,115244863.4,103917573.3
TG(60:12)+NH4,148980140.8,218509903.8,189200320.1,178916586.1,280596262.6,325134202.3,242265284.3,286036581.4,65567436.9,91289813.35,70957884.9,76259680.54,139348302.8,66956734.48,189746687.2,169855316.2
TG(60:13)+NH4,58321255.77,93583475.15,93581595.58,92245727.47,119981659.8,137367444,103201585.8,98516898.23,20866491.03,26838909.22,25453696.05,31556355.49,69942218.36,25142634.95,62778345.43,95119119.35
TG(60:9)+NH4,15537690.89,25895391.87,20125431.62,15621960.45,42410066.46,42328588.92,33557852.14,46020685.25,0,2586169.692,1341026.36,1880260.52,14969884.88,18860598.85,32706786.98,21921632.55
TG(61:7+3O)+H,3788239.036,12389260.72,5493332.88,6990277.648,10382819.78,6990794.366,6624673.777,7761128.066,0,0,0,0,3730192.013,3135721.128,2893638.068,3282198.912
TG(61:9+3O)+H,1756002.219,9982614.322,3287184.681,7021260.179,12321034.89,20414586.87,13318044.6,14248653.18,0,0,1869942.133,0,4309053.209,0,0,2497781.137
TG(62:11)+NH4,11884848.9,34498792.74,10478818.83,15515344.13,29602475.2,27599428.14,41431785.76,23787879.83,0,1697482.999,0,1143160.17,9035387.534,6144722.307,5840814.199,7820488.008
TG(62:12)+NH4,9764684.205,55914969.24,63858573.93,63837003.33,97662728.18,96304258.19,69437030.76,73254742.03,8537518.99,11524954.19,14076345.16,13952846.67,43426078.15,23743899.7,53592000.13,63607989.88
TG(62:13)+NH4,61900221.8,84295887.46,77697717.39,76182256.51,106111764.6,78707918.33,94365899.89,101343602.6,32390952.36,43159067.04,38261971.93,36027699.68,104819111.1,46150172.89,102002411.8,114386424.3
TG(62:14)+NH4,86937699.49,124106505.9,95923402.64,138929317.2,147831706.9,169411337.1,146433898.3,141792476.9,32558805.72,48366126.68,46886465.87,45100763.53,124158083.4,52507536.2,154740955.5,154230332.9
TG(62:15)+NH4,6357523.445,12304793.07,21154358.3,15321084.04,25836855.58,28372830.03,19677839.63,17503787.56,2225125.396,4216531.483,3228531.02,1859640.434,7131059.767,3474954.215,7031688.096,11562527.26
TG(64:14)+NH4,9511689.959,13497218.63,12317170.54,10051743.62,15666877.21,20097610.23,17771470.96,19776686.71,0,2635355.306,3981222.75,1237545.355,7105827.055,2754275.14,9910708.375,10657713.13
TG(64:15)+NH4,6844817.867,13066954.2,11522238.19,9644209.909,14490228.25,28755538.91,16780396.36,20752974.21,0,0,1100627.174,2168293.737,4891182.062,1554733.575,4831334.628,6457862.904
TG(64:16)+NH4,13128845.56,25942462.22,27980025.73,26382599.25,38954338.95,46452885.88,33635146.67,35363395.45,6385075.991,10397942.19,7748196.697,8936696.153,14989030.17,3329804.797,15339260.34,17883050.37
TG(64:17)+NH4,8318406.119,7501130.591,10061845.97,8848461.165,9255006.502,12948316.98,8540609.043,10387965.68,0,0,0,0,4708848.885,2293531.733,4592389.865,2298090.963
TG(66:18)+NH4,8443350.907,14220494.86,11576616.7,12339967.7,11774742.21,10267527.8,9721468.438,8409103.558,0,2010770.604,3651160.979,2830857.592,12985546.99,3062794.889,9621602.489,13053168.82
WE(18:2)+NH4,2020528.262,1016152.86,2242159.727,1281685.51,6245067.319,7152277.52,4374972.483,10931789.8,15606550.02,1486045.753,26267614.46,11151091.36,8994372.363,5120281.719,6178220.083,2767709.326
ZyE(20:4)+NH4,11387497.39,10239290.63,13255209.47,9880987.626,17360509.85,21772016.28,21213126.58,20276910.13,11097497.3,27050411.26,20843399.3,14307222.12,9435747.616,17225693.3,10022011.42,17792114.04
dMePE(34:2)-H,1465302.64,3899950.256,4545041.936,4120313.806,3853075.288,5129687.885,2941517.07,3036022.889,2784676.176,3703141.985,2522069.711,503448.834,2233416.102,2195237.215,4340328.673,2471938.17
dMePE(36:2)-H,2017222.024,3744041.756,1703979.194,3725591.415,737621.3448,2529701.46,2627303.782,3459686.481,995077.0584,609588.8322,2636495.51,2071948.859,2200546.823,2582849.636,530288.7351,1578840.293
dMePE(36:4)-H,1349091.048,1830138.624,1145994.969,524632.325,1276728.45,1007935.943,1388741.528,2704397.554,843934.879,327649.352,755385.009,898198.195,0,0,1048513.788,1172850.977
dMePE(36:4e)-H,1184781.562,5500769.237,3908616.401,3414135.481,1731536.008,1912760.642,2459075.645,1053235.297,412351.903,701262.61,1331242.209,686658.715,851135.9,921107.876,1151491.244,760669.476
dMePE(36:5+7O)-H,4970706.718,5655169.696,5574903.604,4770211.445,4494473.51,4304503.786,4207039.997,3968053.696,4538952.015,4490478.895,3371696.668,3748139.109,3718679.001,4310230.687,5044251.791,4309709.603
dMePE(36:5e)-H,5574646.29,2528438.565,4856618.112,2607803.967,3031872.669,1498307.662,723472.1091,4404549.14,0,0,2.758,491016.435,317504.3832,338777.19,0,301007.2974
dMePE(38:5+3O)-H,10120369.88,14115730.02,11532125.78,14784104.62,13748896.44,14635761.95,12384746.37,13909460.31,10452608.38,9380753.294,8676289.01,8778527.649,11806509.08,7427268.461,10661175.72,9903797.479
dMePE(38:5+7O)-H,5278004.034,5256332.289,4861825.988,6298556.683,4606384.003,5335838.942,5827272.937,4652234.138,3706118.866,4246584.953,4974558.444,3934600.631,4330932.99,3704954.14,5214461.586,4277848.468
dMePE(38:6)-H,791032.898,948597.225,1204653.86,1369089.713,831283.269,241302.5802,644605.3002,563059.0575,581653.223,0,0,401841.628,1366486.697,666697.5,511142.29,932228.505
dMePE(38:7+7O)-H,2830276.536,3417973.319,2691969.245,1813574.016,1877282.543,2286961.265,2695492.697,2897330.855,1526395.539,1062199.565,1891804.718,990862.209,789610.633,0,1701008.6,2698535.839
dMePE(38:7e)-H,7155249.999,7101325.565,6919892.388,7799596.471,6272934.699,4974376.119,4606694.768,6584480.027,1506306.667,1835768.105,1213458.448,1415532.631,4164756.211,2421494.416,3450365.82,2606871.272
dMePE(40:5+3O)-H,6030500.49,8976713.343,8126036.942,8928612.074,8260608.148,10852603.05,9997935.92,11013535.5,6200437.721,6489818.201,6044192.11,4668068.734,6128284.83,4021125.569,6512212.186,6990536.631
dMePE(40:8+3O)-H,2716932.492,3397966.213,2217859.545,2661205.329,4190311.519,4647172.336,4153945.592,2669483.892,2949662.27,1715722.192,1823229.735,1117967.654,2237293.006,2765639.915,2849353.788,3927600.653
dMePE(40:9+7O)-H,1125973.811,1777454.279,1432633.428,1571541.824,2003600.478,2116364.048,913742.973,1935049.149,1292954.919,1970256.794,1014971.741,1073068.176,1749640.378,1125965.634,2154844.513,569329.597
dMePE(42:9+3O)-H,8727429.263,12549458.18,10247475.34,11029148.62,10288397.54,9759330.155,10840110.35,11217727.5,7665192.798,7075327.995,6697997.966,6243680.79,8248366.342,6325000.272,7814157.741,7381311.586
dMePE(44:10+3O)-H,32094107.16,39048669.03,39550101.44,36002245.55,41173550.35,44656206.23,40995435.01,38608231.86,27303956.71,27110121.24,29799190.52,26537549.72,33508779.31,31649528.16,34375547.64,32155324.36
dMePE(44:11+3O)-H,5326113.296,5882742.022,7164545.813,7240274.724,5572547.128,7248756.329,5575678.345,5049956.129,4387466.713,3308957.266,2701616.209,873189.618,3928909.849,3516587.161,5538893.773,5565488.562
phSM(t41:7)+H,7710322.466,11361815.55,9967481.733,9574113.582,7721802.324,11449940.95,7610762.108,11932107.16,4650816.71,9844442.15,9684670.413,4593813.59,5665189.331,7266276.969,9535546.016,4096358.666
