taxonID,V3_C005,V3_C009,V3_C010,V3_C016,V3_C018,V3_C019,V3_C100,V3_C101,V3_C105,V3_C106,V3_C110,V3_C111,V3_C112,V3_C113,V3_C114,V3_C117,V3_C119,V3_C120,V4_C005,V4_C009,V4_C010,V4_C016,V4_C018,V4_C019,V4_C100,V4_C101,V4_C105,V4_C106,V4_C110,V4_C111,V4_C112,V4_C113,V4_C114,V4_C117,V4_C119,V4_C120,V5_C005,V5_C009,V5_C010,V5_C018,V5_C019,V5_C100,V5_C101,V5_C105,V5_C106,V5_C110,V5_C111,V5_C112,V5_C113,V5_C114,V5_C117,V5_C119,V5_C120,V6_C005,V6_C009,V6_C010,V6_C016,V6_C018,V6_C019,V6_C100,V6_C101,V6_C105,V6_C106,V6_C110,V6_C111,V6_C112,V6_C113,V6_C114,V6_C117,V6_C119,V6_C120
taxid_67827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,9,28,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,0
taxid_1300,0,0,0,3,1,1,0,0,0,0,2,0,1,1,0,0,0,1,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,5,4,1,0,1,0,4,3,0,0,0,6,0,0,0,2,0,1,4,3,0,2,1,2
taxid_1903506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,8,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,8,0,1,1,0,1,3,10,0,9,6,2,1
taxid_2292957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,4,0,3,0,1,1,0,0,1,0,0,0,9,0,22
taxid_43769,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxid_44007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,3,5,20,0,1,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,7,3
taxid_467210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,2,1,0,1,1,0,0,2,11,1,5,1,1,0,4,1,3,6,12,3,0
taxid_622,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,1,3,0,0,10,1,0,0,0,1,1,5,1,1,4,0,1,0,0,3,0,0,11,0
taxid_831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,2,0,1,1,0,1,3,7,1,4,2,1,3,1,6,2,6,7,5,0
taxid_184869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5,0,0,0,0,1,0,0,0,16,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
taxid_1907658,0,1,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,10,0,0,0,0,0,0,1,0,3,0,0,0,0,3,1,0,3,0,1,0,0,0,0,0,1,2,0,2,1,0,0,7,0,0,2,0,0,1,2,0,3
taxid_1965550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,14,9,1,0,0,0,0,0,2,14,1,6,2,0,4
taxid_227138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,9,13,1,1,6,0,0,0,0,0,1,0,1,0
taxid_2292074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,5,0,3,1,2,11,8,9,2,0,7
taxid_29372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,1,0,10,0,0,1,5,0,2,2,3,1,0,1,0,0
taxid_319970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,3,8,14,0,4,0,0,0,1,6,0,0,0,0,0,0,0,5,0,0,0,0,4,6
taxid_712991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,8,0,0,0,0,1,0,1,1,1,0,3,1,0,0,3,11,0,3,1,0,0,1,5,1,7,4,2,1
taxid_1433513,4,0,0,3,0,4,0,0,1,0,5,2,1,1,0,0,0,7,1,4,0,2,0,1,3,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,1,0,1,0,0,1,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
taxid_123834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,4,17,0,0,0,0,1,0,1,1,1,4,1,0,3,0,7,0,0,4,0,0,0,0
taxid_2292347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,2,2,6,0,12,1,1,0,5,10,2,4,2,3,2
taxid_28141,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1,1,2,0,0,0,1,1,1,0,0,5,0,1,9,2,0,2,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,2,3,1,1,0,0,0,2,2,0,3,4,3,0
taxid_37658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,1,0,1,4,0,1,4,11,0,1,2,0,2,4,1,1,2,7,1,1
taxid_53346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,12,6,0,7,0,0,0,1,0,1,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,9,2
taxid_1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,1,7,4,1,0,3,3,2,2,2,2,1,3,2,0
taxid_1739298,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,3,1,5,0,4
taxid_2292370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,8,0,4,2,0,2,1,12,1,11,3,0,3
taxid_2292969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,2,0,4,0,1,0,3,5,0,7,19,2,6
taxid_2490956,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
taxid_613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,1,1,0
taxid_89152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,4,12,2,1,5,0,4,0,0,2,1,2,0,1
taxid_291644,4,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4,0,0,0,0,2,0,2,3,0,1,0,14,3,8
taxid_486,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,4,0,9,4,0,0,0,1,1,0,0,0
taxid_1262538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,3,7,23,0,1,0,8,1,0,0,0,0,0,0,0
taxid_1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,4,0,2,0,0,1,0,0,1,1,0,0,0,2,9,7,1,3,3,2,0,1,0,2,1,3,4,1,1,0,0
taxid_1720199,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxid_1780379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12,0,1,4,0,1,1,3,8,4,2,1,4
taxid_1965666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,1,0,8,0,1,0,0,0,0,13,7,8,10,2,0
taxid_2292066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,5,7,0,2,1,0,2,3,7,1,9,7,0,1
taxid_2320107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,2,0,0,0,0,13,0,1,11,0,0
taxid_270498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0,0,3,0,1,1,1,0
taxid_1739369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
taxid_1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,1,0,1,0,3,2,0,2,1,7,1,0,2,0,4,2,3,2,4,7,4,0
taxid_29364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,1,0,0,0,4,1,0,0,2,9,1,1,2,0,0,2,2,1,6,10,2,1
taxid_741828,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2,5,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
taxid_1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,3,2,2,2,0,0,2,2,3,0,0,1,0,0
taxid_1694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,3,4,3,2,0,2,1,2,2,1,3,1,6,4,4
taxid_1849176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8,0,2,3,0,1,2,2,0,0,0,2,2,1,6,5,7,8,0,0
taxid_1871006,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,20,0,0,0,1,0,0,0,1,0,1,1,8,0,7
taxid_1945634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3,0,5,1,0,2,0,13,0,1,22,1,2
taxid_2293002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,3,1,3,2,2,2,2,14,0,8,9,0,2
taxid_2293071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,1,2,23,1,0,1,1,0
taxid_2293187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,1,6,0,0,1,1,30,0,2,1,0,1
taxid_44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0
taxid_741834,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,2,3,0,0,0,0,0,4,0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,0
taxid_469589,10,9,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
taxid_1287735,0,0,0,0,0,0,4,0,0,0,0,35,3,1,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxid_1806501,0,0,0,0,0,0,8,0,0,1,0,20,1,2,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxid_1834180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
taxid_2025659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,2,3,0,0,0,1,4,0,1,2,0,0,0,8,0,14
taxid_2293070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,3,0,0,1,0,2,0,0,0,0,1
taxid_2302963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,1,1,30,6,0,0
taxid_1288121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,18,0,0,0,0,1,2,0,13,2,1,9
taxid_1777878,1,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,6,2,0,1,1,0,0,4,1,0,0,0,1,0,1,1,0,0,0,4,2,0,0,0
taxid_1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,6,3,1,0,1,1,2,0,0,0,1,3,0,0
taxid_1715021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxid_1776392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,2,1,7,3,1,3,5,1,0,0,2,12,5,0,0
taxid_2292204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,4,4,0,0,0,1,1,7,3,7,0,0
taxid_2292247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,4,0,6,1,0,0,0,17,2,2,4,5,0
taxid_2302965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,0,0,25,1,2,0,4,3,4,0
taxid_244127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0,2,0,0,0,1,11,1,2,16,1,0
taxid_287412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,8,2,24,0,1,0,4,1,0,0,0,0,0,0,0
taxid_290053,0,1,1,0,12,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,4,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,2,0,2,1,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,2,0,0,0,0,0,2
taxid_43997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,4,0,4,0,0,2,1,5,2,4,16,3,4
taxid_464322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,9,0,0,0,1,2,1,2,2,0,3,0,0,0,3,0,0,0,1,2,0,2,4,5,0,0,2,0,0,0,0
taxid_85006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,3,0,0,0,1,0,6,0,0,2,2,5,1,0,1,2,3,1,0,1,0,1,0,1,2,0,0,0,1,3,0,5,2,0,0
taxid_469591,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,2,0,0,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,8
taxid_100174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,5,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,13,0,0,3,2,1,0,5,0,0,0,1,1,1,3,2,0
taxid_103891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,1,2,0,0,1,3,0,1,0,0,0,0,0,2,4,0,1,3,1,0,0,3,1,2,1,0,0,0,1,0,0,2,0,1,0,4,2,5,1,1,1,1,1,0,0
taxid_1042156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,1,0,4,6,0,9,0,0,0,2,5,1,3,9,3,2
taxid_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxid_137732,0,0,0,2,1,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
taxid_1493,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,6,2,0,2,4,0,1,0,2,1,0,2,1,0
taxid_2292295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,8,1,9,0,0,0,1,14,0,7,5,0,1
taxid_2292895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,8,0,2,1,1,0,2,15,1,2,2,1,6
taxid_294,0,0,0,0,0,0,3,0,0,0,0,12,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,2,0,0,0,1,0,3,1,1,0
taxid_1841865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,12,0,1,0,1,0,11
taxid_1276936,0,1,2,2,8,0,0,9,3,3,1,2,3,4,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taxid_1288,0,1,1,1,4,2,1,3,5,0,5,2,1,5,0,0,0,3,1,2,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
taxid_140626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6,0,1,0,0,0,0,2,0,3,0,0,0,3,1,1,0,4,1,0,1,0,0,2,5,4,2,0,7,4,0
taxid_1581144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
